category,Heart Rate,seconds_count,label,date_of_sleep,asleep_seconds,awake_seconds,light_seconds,deep_seconds,rem_seconds,time_hours,time_minutes,time_seconds
rem,66.0,990,,2022-10-26,22380,1050,14670,4320,3390,3,35,0
awake,59.0,30,,2022-10-26,22380,1050,14670,4320,3390,3,51,0
light,59.0,60,,2022-10-26,22380,1050,14670,4320,3390,3,52,0
awake,59.0,30,,2022-10-26,22380,1050,14670,4320,3390,3,53,0
light,59.0,2190,,2022-10-26,22380,1050,14670,4320,3390,3,53,0
deep,62.0,1260,,2022-10-26,22380,1050,14670,4320,3390,4,30,0
light,64.0,1440,,2022-10-26,22380,1050,14670,4320,3390,4,51,0
awake,61.0,180,,2022-10-26,22380,1050,14670,4320,3390,5,15,0
light,63.0,1740,,2022-10-26,22380,1050,14670,4320,3390,5,18,0
rem,57.0,600,,2022-10-26,22380,1050,14670,4320,3390,5,47,0
light,55.0,90,,2022-10-26,22380,1050,14670,4320,3390,5,57,0
rem,55.0,720,,2022-10-26,22380,1050,14670,4320,3390,5,58,0
light,64.0,210,,2022-10-26,22380,1050,14670,4320,3390,6,10,0
rem,64.0,90,,2022-10-26,22380,1050,14670,4320,3390,6,14,0
light,64.0,120,,2022-10-26,22380,1050,14670,4320,3390,6,15,0
rem,60.0,180,,2022-10-26,22380,1050,14670,4320,3390,6,17,0
awake,60.0,120,,2022-10-26,22380,1050,14670,4320,3390,6,20,0
light,60.0,390,,2022-10-26,22380,1050,14670,4320,3390,6,22,0
rem,58.0,810,,2022-10-26,22380,1050,14670,4320,3390,6,29,0
awake,66.0,60,,2022-10-26,22380,1050,14670,4320,3390,6,42,0
light,66.0,2520,,2022-10-26,22380,1050,14670,4320,3390,6,43,0
awake,72.0,60,,2022-10-26,22380,1050,14670,4320,3390,7,25,0
light,64.0,90,,2022-10-26,22380,1050,14670,4320,3390,7,26,0
light,77.0,120,,2022-10-27,28620,1050,20580,3030,5010,0,22,0
awake,77.0,30,,2022-10-27,28620,1050,20580,3030,5010,0,24,0
light,77.0,1650,,2022-10-27,28620,1050,20580,3030,5010,0,25,0
deep,76.0,1230,,2022-10-27,28620,1050,20580,3030,5010,0,52,0
light,76.4179,1740,,2022-10-27,28620,1050,20580,3030,5010,1,13,0
awake,71.0,30,,2022-10-27,28620,1050,20580,3030,5010,1,42,0
light,71.0,5250,,2022-10-27,28620,1050,20580,3030,5010,1,42,0
rem,70.0,2700,,2022-10-27,28620,1050,20580,3030,5010,3,10,0
light,63.0,1590,,2022-10-27,28620,1050,20580,3030,5010,3,55,0
deep,65.0,210,,2022-10-27,28620,1050,20580,3030,5010,4,21,0
light,64.0,1020,,2022-10-27,28620,1050,20580,3030,5010,4,25,0
deep,68.0,900,,2022-10-27,28620,1050,20580,3030,5010,4,42,0
light,65.0,60,,2022-10-27,28620,1050,20580,3030,5010,4,57,0
awake,65.0,30,,2022-10-27,28620,1050,20580,3030,5010,4,58,0
light,65.0,840,,2022-10-27,28620,1050,20580,3030,5010,4,58,0
rem,61.6867,60,,2022-10-27,28620,1050,20580,3030,5010,5,12,0
light,61.6867,150,,2022-10-27,28620,1050,20580,3030,5010,5,13,0
rem,62.0,270,,2022-10-27,28620,1050,20580,3030,5010,5,16,0
awake,64.0,630,,2022-10-27,28620,1050,20580,3030,5010,5,20,0
light,59.0,570,,2022-10-27,28620,1050,20580,3030,5010,5,31,0
rem,58.0,90,,2022-10-27,28620,1050,20580,3030,5010,5,40,0
awake,65.0,270,,2022-10-27,28620,1050,20580,3030,5010,5,42,0
light,65.0,810,,2022-10-27,28620,1050,20580,3030,5010,5,46,0
awake,68.0,60,,2022-10-27,28620,1050,20580,3030,5010,6,0,0
light,62.0,2130,,2022-10-27,28620,1050,20580,3030,5010,6,1,0
deep,65.0,690,,2022-10-27,28620,1050,20580,3030,5010,6,36,0
light,65.0,720,,2022-10-27,28620,1050,20580,3030,5010,6,48,0
rem,64.0,1890,,2022-10-27,28620,1050,20580,3030,5010,7,0,0
light,62.0,2910,,2022-10-27,28620,1050,20580,3030,5010,7,31,0
light,84.0,1020,,2022-10-27,28620,1050,20580,3030,5010,23,55,0
awake,74.0,60,,2022-10-28,25110,510,16230,4020,4860,0,12,0
light,74.0,750,,2022-10-28,25110,510,16230,4020,4860,0,13,0
deep,76.0,990,,2022-10-28,25110,510,16230,4020,4860,0,26,0
light,71.0,1530,,2022-10-28,25110,510,16230,4020,4860,0,42,0
deep,77.0,540,,2022-10-28,25110,510,16230,4020,4860,1,8,0
light,73.0,1770,,2022-10-28,25110,510,16230,4020,4860,1,17,0
awake,73.0,150,,2022-10-28,25110,510,16230,4020,4860,1,46,0
light,73.0,510,,2022-10-28,25110,510,16230,4020,4860,1,49,0
rem,68.0,2040,,2022-10-28,25110,510,16230,4020,4860,1,57,0
light,67.0,1470,,2022-10-28,25110,510,16230,4020,4860,2,31,0
deep,75.0,1320,,2022-10-28,25110,510,16230,4020,4860,2,56,0
light,74.0,3420,,2022-10-28,25110,510,16230,4020,4860,3,18,0
rem,68.0,120,,2022-10-28,25110,510,16230,4020,4860,4,15,0
light,68.0,150,,2022-10-28,25110,510,16230,4020,4860,4,17,0
rem,61.0,1380,,2022-10-28,25110,510,16230,4020,4860,4,19,0
awake,66.0,150,,2022-10-28,25110,510,16230,4020,4860,4,42,0
light,60.0,2010,,2022-10-28,25110,510,16230,4020,4860,4,45,0
deep,66.0,1170,,2022-10-28,25110,510,16230,4020,4860,5,18,0
light,66.0,30,,2022-10-28,25110,510,16230,4020,4860,5,38,0
awake,66.0,30,,2022-10-28,25110,510,16230,4020,4860,5,38,0
light,66.0,1110,,2022-10-28,25110,510,16230,4020,4860,5,39,0
rem,60.0,1140,,2022-10-28,25110,510,16230,4020,4860,5,57,0
light,62.0,3360,,2022-10-28,25110,510,16230,4020,4860,6,16,0
awake,62.0,120,,2022-10-28,25110,510,16230,4020,4860,7,12,0
light,62.0,120,,2022-10-28,25110,510,16230,4020,4860,7,14,0
rem,62.0,180,,2022-10-28,25110,510,16230,4020,4860,7,16,0
light,77.0,2100,,2022-10-29,23400,60,15390,3090,4920,0,58,0
deep,69.0,1620,,2022-10-29,23400,60,15390,3090,4920,1,33,0
light,66.0,360,,2022-10-29,23400,60,15390,3090,4920,2,0,0
rem,66.0,90,,2022-10-29,23400,60,15390,3090,4920,2,6,0
light,66.0,450,,2022-10-29,23400,60,15390,3090,4920,2,7,0
rem,64.0,240,,2022-10-29,23400,60,15390,3090,4920,2,15,0
light,62.0,150,,2022-10-29,23400,60,15390,3090,4920,2,19,0
rem,65.0,390,,2022-10-29,23400,60,15390,3090,4920,2,21,0
light,65.0,210,,2022-10-29,23400,60,15390,3090,4920,2,28,0
rem,65.0,480,,2022-10-29,23400,60,15390,3090,4920,2,31,0
light,67.0,1440,,2022-10-29,23400,60,15390,3090,4920,2,39,0
deep,73.0,210,,2022-10-29,23400,60,15390,3090,4920,3,3,0
light,71.0,1440,,2022-10-29,23400,60,15390,3090,4920,3,7,0
deep,67.0,300,,2022-10-29,23400,60,15390,3090,4920,3,31,0
light,66.0,2730,,2022-10-29,23400,60,15390,3090,4920,3,36,0
rem,64.0,1680,,2022-10-29,23400,60,15390,3090,4920,4,21,0
light,58.0,30,,2022-10-29,23400,60,15390,3090,4920,4,49,0
awake,58.0,60,,2022-10-29,23400,60,15390,3090,4920,4,50,0
light,65.0,2130,,2022-10-29,23400,60,15390,3090,4920,4,51,0
deep,65.0,960,,2022-10-29,23400,60,15390,3090,4920,5,26,0
light,63.0,1710,,2022-10-29,23400,60,15390,3090,4920,5,42,0
rem,63.0,2040,,2022-10-29,23400,60,15390,3090,4920,6,11,0
light,61.0,2640,,2022-10-29,23400,60,15390,3090,4920,6,45,0
light,71.0,60,,2022-10-30,23400,390,15030,3720,4650,0,12,0
awake,65.0,120,,2022-10-30,23400,390,15030,3720,4650,0,13,0
light,65.0,1080,,2022-10-30,23400,390,15030,3720,4650,0,15,0
deep,66.0,690,,2022-10-30,23400,390,15030,3720,4650,0,33,0
light,62.0,210,,2022-10-30,23400,390,15030,3720,4650,0,44,0
awake,59.0,60,,2022-10-30,23400,390,15030,3720,4650,0,48,0
light,59.0,2910,,2022-10-30,23400,390,15030,3720,4650,0,49,0
deep,63.0,360,,2022-10-30,23400,390,15030,3720,4650,1,37,0
light,60.0,900,,2022-10-30,23400,390,15030,3720,4650,1,43,0
rem,71.0,1560,,2022-10-30,23400,390,15030,3720,4650,1,58,0
light,63.0,1470,,2022-10-30,23400,390,15030,3720,4650,2,24,0
deep,67.0,300,,2022-10-30,23400,390,15030,3720,4650,2,49,0
light,62.0,420,,2022-10-30,23400,390,15030,3720,4650,2,54,0
deep,68.0,180,,2022-10-30,23400,390,15030,3720,4650,3,1,0
light,68.268,330,,2022-10-30,23400,390,15030,3720,4650,3,4,0
deep,61.0,2190,,2022-10-30,23400,390,15030,3720,4650,3,9,0
light,59.0,720,,2022-10-30,23400,390,15030,3720,4650,3,46,0
rem,65.0,1530,,2022-10-30,23400,390,15030,3720,4650,3,58,0
light,62.0,4620,,2022-10-30,23400,390,15030,3720,4650,4,23,0
awake,54.0,150,,2022-10-30,23400,390,15030,3720,4650,5,40,0
light,54.0,210,,2022-10-30,23400,390,15030,3720,4650,5,43,0
rem,60.0,1560,,2022-10-30,23400,390,15030,3720,4650,5,46,0
light,61.0,1290,,2022-10-30,23400,390,15030,3720,4650,6,12,0
awake,60.0,60,,2022-10-30,23400,390,15030,3720,4650,6,34,0
light,60.0,810,,2022-10-30,23400,390,15030,3720,4650,6,35,0
light,62.0,540,,2022-10-31,27270,1440,18660,2310,6300,0,50,0
awake,67.0,90,,2022-10-31,27270,1440,18660,2310,6300,0,59,0
light,67.0,510,,2022-10-31,27270,1440,18660,2310,6300,1,0,0
awake,63.0,210,,2022-10-31,27270,1440,18660,2310,6300,1,9,0
light,65.0,930,,2022-10-31,27270,1440,18660,2310,6300,1,12,0
deep,67.0,1290,,2022-10-31,27270,1440,18660,2310,6300,1,28,0
light,70.0,510,,2022-10-31,27270,1440,18660,2310,6300,1,49,0
deep,71.0,990,,2022-10-31,27270,1440,18660,2310,6300,1,58,0
light,70.0,660,,2022-10-31,27270,1440,18660,2310,6300,2,14,0
rem,72.0,420,,2022-10-31,27270,1440,18660,2310,6300,2,25,0
awake,61.0,60,,2022-10-31,27270,1440,18660,2310,6300,2,32,0
light,61.0,960,,2022-10-31,27270,1440,18660,2310,6300,2,33,0
awake,66.0,870,,2022-10-31,27270,1440,18660,2310,6300,2,49,0
light,65.641,3030,,2022-10-31,27270,1440,18660,2310,6300,3,4,0
awake,67.0,30,,2022-10-31,27270,1440,18660,2310,6300,3,54,0
light,67.0,570,,2022-10-31,27270,1440,18660,2310,6300,3,55,0
rem,63.0,1380,,2022-10-31,27270,1440,18660,2310,6300,4,4,0
awake,61.0,90,,2022-10-31,27270,1440,18660,2310,6300,4,27,0
light,61.0,3600,,2022-10-31,27270,1440,18660,2310,6300,4,29,0
deep,65.0,30,,2022-10-31,27270,1440,18660,2310,6300,5,29,0
light,65.0,120,,2022-10-31,27270,1440,18660,2310,6300,5,29,0
awake,65.0,60,,2022-10-31,27270,1440,18660,2310,6300,5,31,0
light,60.0,1350,,2022-10-31,27270,1440,18660,2310,6300,5,32,0
rem,59.0,1740,,2022-10-31,27270,1440,18660,2310,6300,5,55,0
light,64.0,1620,,2022-10-31,27270,1440,18660,2310,6300,6,24,0
awake,69.0,30,,2022-10-31,27270,1440,18660,2310,6300,6,51,0
light,69.0,1620,,2022-10-31,27270,1440,18660,2310,6300,6,51,0
rem,61.0,1620,,2022-10-31,27270,1440,18660,2310,6300,7,18,0
light,64.0,180,,2022-10-31,27270,1440,18660,2310,6300,7,45,0
rem,66.0,1140,,2022-10-31,27270,1440,18660,2310,6300,7,48,0
light,63.0,2460,,2022-10-31,27270,1440,18660,2310,6300,8,7,0
light,74.0,60,,2022-11-01,24510,540,16800,2070,5640,0,48,0
awake,78.0,90,,2022-11-01,24510,540,16800,2070,5640,0,49,0
light,78.0,780,,2022-11-01,24510,540,16800,2070,5640,0,50,0
awake,65.641,90,,2022-11-01,24510,540,16800,2070,5640,1,3,0
light,70.0,2130,,2022-11-01,24510,540,16800,2070,5640,1,5,0
deep,66.0,270,,2022-11-01,24510,540,16800,2070,5640,1,40,0
light,65.0,330,,2022-11-01,24510,540,16800,2070,5640,1,45,0
awake,60.0,30,,2022-11-01,24510,540,16800,2070,5640,1,50,0
light,60.0,1440,,2022-11-01,24510,540,16800,2070,5640,1,51,0
rem,58.0,1170,,2022-11-01,24510,540,16800,2070,5640,2,15,0
light,63.0,1260,,2022-11-01,24510,540,16800,2070,5640,2,34,0
deep,69.0,150,,2022-11-01,24510,540,16800,2070,5640,2,55,0
light,61.0,1770,,2022-11-01,24510,540,16800,2070,5640,2,58,0
deep,64.0,870,,2022-11-01,24510,540,16800,2070,5640,3,27,0
light,63.0,900,,2022-11-01,24510,540,16800,2070,5640,3,42,0
rem,59.0,330,,2022-11-01,24510,540,16800,2070,5640,3,57,0
awake,60.0,30,,2022-11-01,24510,540,16800,2070,5640,4,2,0
light,60.0,120,,2022-11-01,24510,540,16800,2070,5640,4,3,0
rem,60.0,1080,,2022-11-01,24510,540,16800,2070,5640,4,5,0
light,61.0,2100,,2022-11-01,24510,540,16800,2070,5640,4,23,0
deep,135.0,30,,2022-11-01,24510,540,16800,2070,5640,4,58,0
light,61.0,180,,2022-11-01,24510,540,16800,2070,5640,4,58,0
awake,61.0,60,,2022-11-01,24510,540,16800,2070,5640,5,1,0
light,61.0,90,,2022-11-01,24510,540,16800,2070,5640,5,2,0
awake,73.853,180,,2022-11-01,24510,540,16800,2070,5640,5,4,0
light,54.0,1260,,2022-11-01,24510,540,16800,2070,5640,5,7,0
rem,59.0,30,,2022-11-01,24510,540,16800,2070,5640,5,28,0
light,59.0,90,,2022-11-01,24510,540,16800,2070,5640,5,28,0
rem,59.0,780,,2022-11-01,24510,540,16800,2070,5640,5,30,0
awake,54.0,30,,2022-11-01,24510,540,16800,2070,5640,5,43,0
light,54.0,90,,2022-11-01,24510,540,16800,2070,5640,5,43,0
rem,54.0,1920,,2022-11-01,24510,540,16800,2070,5640,5,45,0
light,60.0,2610,,2022-11-01,24510,540,16800,2070,5640,6,17,0
deep,67.0,750,,2022-11-01,24510,540,16800,2070,5640,7,0,0
light,70.0,1260,,2022-11-01,24510,540,16800,2070,5640,7,13,0
awake,58.0,30,,2022-11-01,24510,540,16800,2070,5640,7,34,0
light,58.0,330,,2022-11-01,24510,540,16800,2070,5640,7,34,0
rem,60.0,330,,2022-11-01,24510,540,16800,2070,5640,7,40,0
light,78.0,1110,,2022-11-02,21750,330,13560,4020,4170,1,9,0
deep,60.0,930,,2022-11-02,21750,330,13560,4020,4170,1,27,0
light,60.0,150,,2022-11-02,21750,330,13560,4020,4170,1,43,0
deep,60.0,780,,2022-11-02,21750,330,13560,4020,4170,1,45,0
light,60.0,360,,2022-11-02,21750,330,13560,4020,4170,1,58,0
awake,57.0,90,,2022-11-02,21750,330,13560,4020,4170,2,4,0
light,57.0,960,,2022-11-02,21750,330,13560,4020,4170,2,6,0
awake,65.0,30,,2022-11-02,21750,330,13560,4020,4170,2,22,0
light,72.0,570,,2022-11-02,21750,330,13560,4020,4170,2,22,0
rem,76.0,630,,2022-11-02,21750,330,13560,4020,4170,2,32,0
light,60.0,960,,2022-11-02,21750,330,13560,4020,4170,2,42,0
deep,67.0,1890,,2022-11-02,21750,330,13560,4020,4170,2,58,0
light,64.0,2550,,2022-11-02,21750,330,13560,4020,4170,3,30,0
rem,65.0,180,,2022-11-02,21750,330,13560,4020,4170,4,12,0
awake,65.0,180,,2022-11-02,21750,330,13560,4020,4170,4,15,0
light,65.0,180,,2022-11-02,21750,330,13560,4020,4170,4,18,0
rem,63.0,1350,,2022-11-02,21750,330,13560,4020,4170,4,21,0
light,66.0,30,,2022-11-02,21750,330,13560,4020,4170,4,44,0
rem,66.0,540,,2022-11-02,21750,330,13560,4020,4170,4,44,0
light,63.0,3150,,2022-11-02,21750,330,13560,4020,4170,4,53,0
deep,66.0,420,,2022-11-02,21750,330,13560,4020,4170,5,46,0
light,65.0,1260,,2022-11-02,21750,330,13560,4020,4170,5,53,0
rem,62.0,1470,,2022-11-02,21750,330,13560,4020,4170,6,14,0
awake,64.0,30,,2022-11-02,21750,330,13560,4020,4170,6,38,0
light,64.0,2280,,2022-11-02,21750,330,13560,4020,4170,6,39,0
light,76.0,840,,2022-11-03,26490,1200,16740,3720,6030,0,10,0
deep,75.0,510,,2022-11-03,26490,1200,16740,3720,6030,0,24,0
light,75.0,150,,2022-11-03,26490,1200,16740,3720,6030,0,32,0
deep,75.0,90,,2022-11-03,26490,1200,16740,3720,6030,0,35,0
light,75.0,270,,2022-11-03,26490,1200,16740,3720,6030,0,36,0
deep,75.0,30,,2022-11-03,26490,1200,16740,3720,6030,0,41,0
light,75.0,1770,,2022-11-03,26490,1200,16740,3720,6030,0,41,0
rem,68.0,1620,,2022-11-03,26490,1200,16740,3720,6030,1,11,0
awake,67.0,120,,2022-11-03,26490,1200,16740,3720,6030,1,38,0
light,67.0,180,,2022-11-03,26490,1200,16740,3720,6030,1,40,0
rem,65.0,90,,2022-11-03,26490,1200,16740,3720,6030,1,43,0
light,65.0,1770,,2022-11-03,26490,1200,16740,3720,6030,1,44,0
deep,63.0,1470,,2022-11-03,26490,1200,16740,3720,6030,2,14,0
light,62.0,2730,,2022-11-03,26490,1200,16740,3720,6030,2,38,0
awake,70.0,810,,2022-11-03,26490,1200,16740,3720,6030,3,24,0
light,62.0,1290,,2022-11-03,26490,1200,16740,3720,6030,3,37,0
rem,64.0,480,,2022-11-03,26490,1200,16740,3720,6030,3,59,0
light,68.0,150,,2022-11-03,26490,1200,16740,3720,6030,4,7,0
rem,68.0,1980,,2022-11-03,26490,1200,16740,3720,6030,4,9,0
awake,61.0,30,,2022-11-03,26490,1200,16740,3720,6030,4,42,0
light,61.0,1890,,2022-11-03,26490,1200,16740,3720,6030,4,43,0
deep,65.0,180,,2022-11-03,26490,1200,16740,3720,6030,5,14,0
light,65.0,1200,,2022-11-03,26490,1200,16740,3720,6030,5,17,0
deep,68.0,1440,,2022-11-03,26490,1200,16740,3720,6030,5,37,0
light,68.0,210,,2022-11-03,26490,1200,16740,3720,6030,6,1,0
awake,67.0,30,,2022-11-03,26490,1200,16740,3720,6030,6,5,0
light,67.0,360,,2022-11-03,26490,1200,16740,3720,6030,6,5,0
rem,60.0,750,,2022-11-03,26490,1200,16740,3720,6030,6,11,0
awake,60.0,90,,2022-11-03,26490,1200,16740,3720,6030,6,24,0
light,60.0,300,,2022-11-03,26490,1200,16740,3720,6030,6,25,0
awake,64.0,60,,2022-11-03,26490,1200,16740,3720,6030,6,30,0
light,64.0,390,,2022-11-03,26490,1200,16740,3720,6030,6,31,0
awake,63.0,30,,2022-11-03,26490,1200,16740,3720,6030,6,38,0
light,63.0,2790,,2022-11-03,26490,1200,16740,3720,6030,6,38,0
awake,60.0,30,,2022-11-03,26490,1200,16740,3720,6030,7,25,0
light,60.0,150,,2022-11-03,26490,1200,16740,3720,6030,7,25,0
rem,58.0,30,,2022-11-03,26490,1200,16740,3720,6030,7,28,0
light,58.0,90,,2022-11-03,26490,1200,16740,3720,6030,7,28,0
rem,58.0,450,,2022-11-03,26490,1200,16740,3720,6030,7,30,0
light,64.0,210,,2022-11-03,26490,1200,16740,3720,6030,7,37,0
rem,64.0,630,,2022-11-03,26490,1200,16740,3720,6030,7,41,0
light,81.7021,90,,2022-11-04,25530,1080,19620,2160,3750,1,3,0
awake,80.0,210,,2022-11-04,25530,1080,19620,2160,3750,1,4,0
light,75.0,2040,,2022-11-04,25530,1080,19620,2160,3750,1,8,0
awake,70.0,90,,2022-11-04,25530,1080,19620,2160,3750,1,42,0
light,65.0,420,,2022-11-04,25530,1080,19620,2160,3750,1,43,0
awake,69.0,360,,2022-11-04,25530,1080,19620,2160,3750,1,50,0
light,66.0,90,,2022-11-04,25530,1080,19620,2160,3750,1,56,0
awake,66.0,90,,2022-11-04,25530,1080,19620,2160,3750,1,58,0
light,67.0,630,,2022-11-04,25530,1080,19620,2160,3750,1,59,0
rem,66.0,210,,2022-11-04,25530,1080,19620,2160,3750,2,10,0
awake,64.0,90,,2022-11-04,25530,1080,19620,2160,3750,2,13,0
light,64.0,90,,2022-11-04,25530,1080,19620,2160,3750,2,15,0
rem,64.0,480,,2022-11-04,25530,1080,19620,2160,3750,2,16,0
awake,72.0,90,,2022-11-04,25530,1080,19620,2160,3750,2,24,0
light,72.0,1350,,2022-11-04,25530,1080,19620,2160,3750,2,26,0
deep,66.0,1800,,2022-11-04,25530,1080,19620,2160,3750,2,48,0
light,67.0,3900,,2022-11-04,25530,1080,19620,2160,3750,3,18,0
rem,60.0,30,,2022-11-04,25530,1080,19620,2160,3750,4,23,0
light,60.0,690,,2022-11-04,25530,1080,19620,2160,3750,4,24,0
awake,65.0,30,,2022-11-04,25530,1080,19620,2160,3750,4,35,0
light,65.0,450,,2022-11-04,25530,1080,19620,2160,3750,4,36,0
rem,74.0,1620,,2022-11-04,25530,1080,19620,2160,3750,4,43,0
light,60.0,2490,,2022-11-04,25530,1080,19620,2160,3750,5,10,0
deep,62.0,360,,2022-11-04,25530,1080,19620,2160,3750,5,52,0
light,61.0,5580,,2022-11-04,25530,1080,19620,2160,3750,5,58,0
awake,63.0,120,,2022-11-04,25530,1080,19620,2160,3750,7,31,0
light,69.0,240,,2022-11-04,25530,1080,19620,2160,3750,7,33,0
rem,63.0,1410,,2022-11-04,25530,1080,19620,2160,3750,7,37,0
light,64.0,1560,,2022-11-04,25530,1080,19620,2160,3750,8,0,0
light,65.0,450,,2022-11-05,24630,630,18450,1950,4230,0,38,0
awake,61.0,60,,2022-11-05,24630,630,18450,1950,4230,0,45,0
light,61.0,1260,,2022-11-05,24630,630,18450,1950,4230,0,46,0
deep,69.0,1080,,2022-11-05,24630,630,18450,1950,4230,1,7,0
light,67.0,1800,,2022-11-05,24630,630,18450,1950,4230,1,25,0
awake,64.0,30,,2022-11-05,24630,630,18450,1950,4230,1,55,0
light,64.0,3210,,2022-11-05,24630,630,18450,1950,4230,1,56,0
rem,61.0,1170,,2022-11-05,24630,630,18450,1950,4230,2,49,0
awake,69.0,180,,2022-11-05,24630,630,18450,1950,4230,3,9,0
light,63.0,1170,,2022-11-05,24630,630,18450,1950,4230,3,12,0
deep,62.0,270,,2022-11-05,24630,630,18450,1950,4230,3,31,0
light,61.0,1440,,2022-11-05,24630,630,18450,1950,4230,3,36,0
awake,61.0,60,,2022-11-05,24630,630,18450,1950,4230,4,0,0
light,61.0,690,,2022-11-05,24630,630,18450,1950,4230,4,1,0
deep,64.0,600,,2022-11-05,24630,630,18450,1950,4230,4,12,0
light,64.0,960,,2022-11-05,24630,630,18450,1950,4230,4,22,0
rem,60.0,360,,2022-11-05,24630,630,18450,1950,4230,4,38,0
awake,63.0,60,,2022-11-05,24630,630,18450,1950,4230,4,44,0
light,63.0,1650,,2022-11-05,24630,630,18450,1950,4230,4,45,0
awake,62.0,60,,2022-11-05,24630,630,18450,1950,4230,5,13,0
light,62.0,1230,,2022-11-05,24630,630,18450,1950,4230,5,14,0
rem,59.0,390,,2022-11-05,24630,630,18450,1950,4230,5,34,0
awake,60.0,30,,2022-11-05,24630,630,18450,1950,4230,5,41,0
rem,60.0,1230,,2022-11-05,24630,630,18450,1950,4230,5,41,0
light,63.0,3990,,2022-11-05,24630,630,18450,1950,4230,6,2,0
rem,62.0,30,,2022-11-05,24630,630,18450,1950,4230,7,8,0
light,62.0,120,,2022-11-05,24630,630,18450,1950,4230,7,9,0
rem,62.0,420,,2022-11-05,24630,630,18450,1950,4230,7,11,0
awake,61.0,60,,2022-11-05,24630,630,18450,1950,4230,7,18,0
rem,61.0,450,,2022-11-05,24630,630,18450,1950,4230,7,19,0
awake,63.0,30,,2022-11-05,24630,630,18450,1950,4230,7,26,0
rem,63.0,120,,2022-11-05,24630,630,18450,1950,4230,7,27,0
awake,63.0,30,,2022-11-05,24630,630,18450,1950,4230,7,29,0
light,60.0,210,,2022-11-05,24630,630,18450,1950,4230,7,29,0
rem,60.0,60,,2022-11-05,24630,630,18450,1950,4230,7,33,0
light,60.0,30,,2022-11-05,24630,630,18450,1950,4230,7,34,0
awake,60.0,30,,2022-11-05,24630,630,18450,1950,4230,7,34,0
light,60.0,240,,2022-11-05,24630,630,18450,1950,4230,7,35,0
light,75.0,1590,,2022-11-06,24360,630,15570,3240,5550,0,55,0
deep,76.0,2580,,2022-11-06,24360,630,15570,3240,5550,1,22,0
awake,66.0,30,,2022-11-06,24360,630,15570,3240,5550,2,5,0
light,66.0,480,,2022-11-06,24360,630,15570,3240,5550,2,5,0
rem,80.0,960,,2022-11-06,24360,630,15570,3240,5550,2,13,0
awake,66.0,30,,2022-11-06,24360,630,15570,3240,5550,2,29,0
light,66.0,1950,,2022-11-06,24360,630,15570,3240,5550,2,30,0
deep,67.6652,660,,2022-11-06,24360,630,15570,3240,5550,3,2,0
light,66.0,2130,,2022-11-06,24360,630,15570,3240,5550,3,13,0
rem,60.0,1080,,2022-11-06,24360,630,15570,3240,5550,3,49,0
awake,62.0,30,,2022-11-06,24360,630,15570,3240,5550,4,7,0
light,62.0,3390,,2022-11-06,24360,630,15570,3240,5550,4,7,0
awake,66.0,30,,2022-11-06,24360,630,15570,3240,5550,5,4,0
light,66.0,90,,2022-11-06,24360,630,15570,3240,5550,5,4,0
awake,66.0,60,,2022-11-06,24360,630,15570,3240,5550,5,6,0
light,66.0,360,,2022-11-06,24360,630,15570,3240,5550,5,7,0
rem,63.0,1140,,2022-11-06,24360,630,15570,3240,5550,5,13,0
light,64.0,2850,,2022-11-06,24360,630,15570,3240,5550,5,32,0
rem,62.0,1260,,2022-11-06,24360,630,15570,3240,5550,6,19,0
light,63.0,90,,2022-11-06,24360,630,15570,3240,5550,6,40,0
rem,63.0,1110,,2022-11-06,24360,630,15570,3240,5550,6,42,0
light,68.0,1830,,2022-11-06,24360,630,15570,3240,5550,7,0,0
awake,66.0,30,,2022-11-06,24360,630,15570,3240,5550,7,31,0
light,66.0,60,,2022-11-06,24360,630,15570,3240,5550,7,31,0
awake,66.0,30,,2022-11-06,24360,630,15570,3240,5550,7,32,0
light,66.0,300,,2022-11-06,24360,630,15570,3240,5550,7,33,0
awake,62.0,60,,2022-11-06,24360,630,15570,3240,5550,7,38,0
light,62.0,120,,2022-11-06,24360,630,15570,3240,5550,7,39,0
awake,64.0,60,,2022-11-06,24360,630,15570,3240,5550,7,41,0
light,64.0,90,,2022-11-06,24360,630,15570,3240,5550,7,42,0
awake,64.0,270,,2022-11-06,24360,630,15570,3240,5550,7,43,0
light,61.0,240,,2022-11-06,24360,630,15570,3240,5550,7,48,0
light,77.0,1410,,2022-11-07,25560,660,17790,2160,5610,0,28,0
awake,70.0,60,,2022-11-07,25560,660,17790,2160,5610,0,51,0
light,72.0,1200,,2022-11-07,25560,660,17790,2160,5610,0,52,0
awake,60.0,60,,2022-11-07,25560,660,17790,2160,5610,1,12,0
light,60.0,1590,,2022-11-07,25560,660,17790,2160,5610,1,13,0
awake,68.0,60,,2022-11-07,25560,660,17790,2160,5610,1,40,0
light,68.0,1620,,2022-11-07,25560,660,17790,2160,5610,1,41,0
deep,76.0,1050,,2022-11-07,25560,660,17790,2160,5610,2,8,0
light,82.0,990,,2022-11-07,25560,660,17790,2160,5610,2,25,0
deep,69.0,300,,2022-11-07,25560,660,17790,2160,5610,2,42,0
light,67.0,510,,2022-11-07,25560,660,17790,2160,5610,2,47,0
rem,65.0,1680,,2022-11-07,25560,660,17790,2160,5610,2,55,0
