date_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds,source,label,weekday,time_to_deep_seconds,time_to_rem_seconds
2023-12-08,14340,1800,light,5,9,0,360,2640.0,9240.0,2460.0,fitbit,,Friday,2610,9270
2023-12-08,14340,1800,rem,5,15,0,1470,2640.0,9240.0,2460.0,fitbit,,Friday,2610,9270
2023-12-07,25080,3300,awake,23,0,0,420,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,23,7,0,240,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,awake,23,11,0,600,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,23,21,0,990,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,deep,23,37,30,540,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,23,46,30,1470,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,0,11,0,330,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,0,16,30,570,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,deep,0,26,0,1440,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,0,50,0,120,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,awake,0,52,0,360,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,0,58,0,960,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,deep,1,14,0,300,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,1,19,0,1650,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,1,46,30,2190,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,2,23,0,510,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,2,31,30,780,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,2,44,30,4470,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,deep,3,59,0,390,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,4,5,30,2130,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,deep,4,41,0,300,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,awake,4,46,0,750,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,4,58,30,450,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,5,6,0,360,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,5,12,0,1230,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,awake,5,32,30,330,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,5,38,0,930,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,5,53,30,420,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,6,0,30,1980,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,rem,6,33,30,990,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-07,25080,3300,light,6,50,0,210,2880.0,17160.0,5040.0,fitbit,,Thursday,2250,4260
2023-12-06,13500,1200,awake,23,58,30,30,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,light,23,59,0,1680,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,deep,0,27,0,690,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,light,0,38,30,2880,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,deep,1,26,30,1110,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,light,1,45,0,1410,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,rem,2,8,30,270,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,light,2,13,0,1170,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,deep,2,32,30,2010,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,light,3,6,0,930,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-06,13500,1200,rem,3,21,30,2550,3420.0,7320.0,2760.0,fitbit,,Wednesday,1710,7800
2023-12-05,21180,2520,light,0,1,0,1470,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,awake,0,25,30,390,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,0,32,0,180,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,deep,0,35,0,2250,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,1,12,30,1590,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,deep,1,39,0,1530,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,2,4,30,510,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,deep,2,13,0,930,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,2,28,30,150,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,rem,2,31,0,600,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,2,41,0,780,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,rem,2,54,0,300,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,2,59,0,1170,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,deep,3,18,30,1740,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,awake,3,47,30,210,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,3,51,0,90,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,awake,3,52,30,330,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,3,58,0,1890,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,rem,4,29,30,1950,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,5,2,0,1260,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,rem,5,23,0,3600,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,awake,6,23,0,330,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,light,6,28,30,150,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-05,21180,2520,awake,6,31,0,330,6240.0,8760.0,6180.0,fitbit,,Tuesday,2040,9000
2023-12-04,19080,2040,awake,1,23,0,450,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,1,30,30,420,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,deep,1,37,30,1200,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,1,57,30,2640,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,deep,2,41,30,2790,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,3,28,0,930,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,rem,3,43,30,420,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,3,50,30,60,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,awake,3,51,30,390,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,3,58,0,2610,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,rem,4,41,30,930,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,4,57,0,810,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,rem,5,10,30,3420,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,6,7,30,660,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,rem,6,18,30,1320,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,light,6,40,30,360,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,rem,6,46,30,840,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-04,19080,2040,awake,7,0,30,870,3960.0,8340.0,6780.0,fitbit,,Monday,870,8430
2023-12-03,20520,3780,awake,0,37,0,30,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,0,37,30,360,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,deep,0,43,30,1770,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,1,13,0,1410,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,rem,1,36,30,870,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,1,51,0,780,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,deep,2,4,0,660,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,2,15,0,510,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,deep,2,23,30,1950,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,2,56,0,1050,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,3,13,30,360,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,3,19,30,270,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,3,24,0,210,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,3,27,30,1380,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,3,50,30,390,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,3,57,0,900,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,deep,4,12,0,420,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,4,19,0,750,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,rem,4,31,30,330,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,4,37,0,270,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,4,41,30,150,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,4,44,0,450,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,4,51,30,540,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,5,0,30,450,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,5,8,0,1110,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,rem,5,26,30,2820,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,6,13,30,600,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,rem,6,23,30,450,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,light,6,31,0,2400,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-03,20520,3780,awake,7,11,0,690,4680.0,11520.0,4320.0,fitbit,,Sunday,390,3570
2023-12-02,16320,2340,awake,1,48,30,30,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,1,49,0,810,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,deep,2,2,30,390,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,2,9,0,300,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,deep,2,14,0,270,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,2,18,30,1830,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,rem,2,49,0,2640,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,3,33,0,390,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,deep,3,39,30,2520,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,4,21,30,3060,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,deep,5,12,30,390,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,5,19,0,330,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,rem,5,24,30,1320,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,5,46,30,150,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,rem,5,49,0,480,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,5,57,0,570,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,awake,6,6,30,240,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,6,10,30,1650,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,rem,6,38,0,330,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,light,6,43,30,120,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-02,16320,2340,awake,6,45,30,840,3480.0,8520.0,4320.0,fitbit,,Saturday,840,3630
2023-12-01,16920,2460,awake,0,54,0,450,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,1,1,30,300,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,deep,1,6,30,1410,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,1,30,0,1980,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,rem,2,3,0,810,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,2,16,30,420,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,deep,2,23,30,2430,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,3,4,0,4470,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,rem,4,18,30,1290,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,4,40,0,870,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,rem,4,54,30,540,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,5,3,30,510,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,rem,5,12,0,480,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,5,20,0,1560,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,rem,5,46,0,1290,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,light,6,7,30,30,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-12-01,16920,2460,awake,6,8,0,570,3660.0,9240.0,4020.0,fitbit,,Friday,750,4140
2023-11-30,18900,2940,awake,0,5,0,780,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,0,18,0,630,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,deep,0,28,30,480,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,0,36,30,2670,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,deep,1,21,0,1590,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,1,47,30,1050,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,rem,2,5,0,330,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,2,10,30,2070,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,deep,2,45,0,480,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,2,53,0,600,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,rem,3,3,0,1620,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,3,30,0,870,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,rem,3,44,30,3270,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,4,39,0,90,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,awake,4,40,30,480,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,4,48,30,720,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,deep,5,0,30,2160,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,light,5,36,30,810,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,rem,5,50,0,300,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-30,18900,2940,awake,5,55,0,870,4620.0,8820.0,5460.0,fitbit,,Thursday,1410,7200
2023-11-29,16440,1680,awake,1,40,0,300,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,1,45,0,1170,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,deep,2,4,30,930,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,2,20,0,600,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,rem,2,30,0,300,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,2,35,0,1710,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,deep,3,3,30,2940,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,3,52,30,240,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,rem,3,56,30,720,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,4,8,30,1710,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,awake,4,37,0,360,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,4,43,0,2610,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,rem,5,26,30,2070,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,light,6,1,0,2160,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-29,16440,1680,awake,6,37,0,330,3840.0,9660.0,2940.0,fitbit,,Wednesday,1470,3000
2023-11-28,19800,2400,awake,0,42,0,300,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,0,47,0,840,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,deep,1,1,0,1020,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,awake,1,18,0,210,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,1,21,30,1530,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,rem,1,47,0,330,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,1,52,30,2070,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,deep,2,27,0,510,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,2,35,30,270,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,deep,2,40,0,2610,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,3,23,30,90,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,rem,3,25,0,1230,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,3,45,30,1200,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,awake,4,5,30,270,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,4,10,0,1260,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,deep,4,31,0,570,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,4,40,30,30,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,rem,4,41,0,1650,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,5,8,30,1320,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,awake,5,30,30,540,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,light,5,39,30,1860,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-28,19800,2400,rem,6,10,30,2520,4500.0,9960.0,5340.0,fitbit,,Tuesday,1140,3900
2023-11-27,12540,1800,light,2,16,0,120,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,awake,2,18,0,210,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,light,2,21,30,3510,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,awake,3,20,0,300,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,light,3,25,0,690,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,deep,3,36,30,300,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,light,3,41,30,150,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,deep,3,44,0,2460,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,light,4,25,0,5190,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-27,12540,1800,rem,5,51,30,1410,2640.0,8520.0,1380.0,fitbit,,Monday,4830,12930
2023-11-26,24180,2940,awake,23,30,0,30,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,23,30,30,270,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,deep,23,35,0,1200,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,23,55,0,2160,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,0,31,0,1350,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,0,53,30,1140,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,deep,1,12,30,600,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,1,22,30,960,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,deep,1,38,30,1140,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,1,57,30,120,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,1,59,30,990,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,2,16,0,1380,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,deep,2,39,0,2760,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,awake,3,25,0,240,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,3,29,0,390,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,3,35,30,480,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,3,43,30,180,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,3,46,30,930,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,4,2,0,4770,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,5,21,30,900,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,awake,5,36,30,870,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,5,51,0,1260,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,6,12,0,300,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,6,17,0,900,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,6,32,0,780,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,6,45,0,450,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,rem,6,52,30,390,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-26,24180,2940,light,6,59,0,210,5700.0,12960.0,5520.0,fitbit,,Sunday,300,3660
2023-11-24,11820,1500,awake,1,26,0,240,2880.0,7440.0,1500.0,fitbit,,Friday,1350,3390
